STATIONID,HUC8,season,DRNAREA,US_L3NAME,Richness,richEPT,SHANdivers,DEV,has_aml,unconventional_density,conventional_density,IBI,Small,CG,FC,PR,SC,SH
20150430-1135-mlookenbil,2050205,spring,4.40655004896,North Central Appalachians,30,22,2.59,0.0,0,2.2693490120145405,0.0,96.793,1,0.23333333333333334,0.13333333333333333,0.2,0.26666666666666666,0.16666666666666666
20150430-1130-emosbacher,5010003,spring,0.523875852313,Erie Drift Plain,20,15,2.0,6.72956438417,0,0.0,11.453095181824072,77.438,1,0.3,0.2,0.2,0.15,0.15
20150430-1010-mlookenbil,2050205,spring,2.53091463581,North Central Appalachians,26,19,2.7,0.0,0,7.50716746079395,0.0,87.6393,1,0.3076923076923077,0.15384615384615385,0.23076923076923078,0.15384615384615385,0.15384615384615385
20150430-1300-SRBC,2050201,spring,1.33948031554,Central Appalachians,25,14,2.72,7.64507480758,0,0.0,6.719023710603562,79.7561,1,0.2,0.2,0.28,0.2,0.12
20150430-0730-SRBC,2050206,spring,20.6326459823,North Central Appalachians,24,19,2.29,0.662136391113,0,0.0,0.0,82.9445,1,0.25,0.125,0.16666666666666666,0.2916666666666667,0.16666666666666666
20150430-1000-SRBC,2050205,spring,180.332803461,North Central Appalachians,20,10,2.05,2.23547758602,1,0.7652517864274473,0.0,72.2673,0,0.25,0.2,0.2,0.35,0.0
20150430-0815-SRBC,2050206,spring,19.6451706988,North Central Appalachians,27,19,2.74,0.582005590084,0,2.137930010583492,0.0,84.0163,1,0.25,0.14285714285714285,0.25,0.25,0.10714285714285714
20150430-0900-SRBC,2050205,spring,37.879541063,North Central Appalachians,25,20,2.39,4.92079349222,0,0.8183837272062464,0.0,88.28855,0,0.28,0.16,0.24,0.28,0.04
20150501-1200-emosbacher,5010003,spring,0.191023353829,Erie Drift Plain,22,17,2.46,3.8002829998,0,0.0,10.469924016674721,76.6611,1,0.3181818181818182,0.13636363636363635,0.22727272727272727,0.09090909090909091,0.22727272727272727
20150504-1230-gkenderes,5020006,spring,12.8596134072,Central Appalachians,35,21,2.9,5.04218839144,0,0.0,0.0,90.3158,1,0.2,0.11428571428571428,0.22857142857142856,0.2857142857142857,0.17142857142857143
20150504-1330-gkenderes,5020006,spring,7.02843921916,Central Appalachians,23,17,2.19,4.010592359,0,0.0,0.0,80.4916,1,0.17391304347826086,0.17391304347826086,0.30434782608695654,0.17391304347826086,0.17391304347826086
20150504-1430-gkenderes,5020006,spring,2.96756150969,Central Appalachians,27,15,2.29,3.87107687503,0,0.0,0.0,70.835,1,0.18518518518518517,0.14814814814814814,0.18518518518518517,0.25925925925925924,0.18518518518518517
20150504-0930-SRBC,2050202,spring,29.9153692922,North Central Appalachians,28,21,2.73,0.570780234121,0,0.13371053390415413,0.03342763347603853,93.1857,0,0.39285714285714285,0.14285714285714285,0.10714285714285714,0.2857142857142857,0.07142857142857142
20150504-1315-SRBC,2050202,spring,59.4234769484,North Central Appalachians,26,16,2.52,2.76325271572,1,0.05048509703673232,0.21876875382584005,91.3326,0,0.23076923076923078,0.11538461538461539,0.19230769230769232,0.38461538461538464,0.07692307692307693
20150504-1030-SRBC,2050202,spring,12.8139330701,North Central Appalachians,31,23,2.58,0.291098006009,0,0.0,0.0,95.8,1,0.22580645161290322,0.1935483870967742,0.2903225806451613,0.16129032258064516,0.12903225806451613
20150504-1345-SRBC,2050202,spring,83.1260114846,North Central Appalachians,31,20,2.92,0.571549612959,0,0.5052570098083072,0.3248080777339118,99.7251,0,0.2903225806451613,0.1935483870967742,0.3225806451612903,0.16129032258064516,0.03225806451612903
20150504-1100-SRBC,2050202,spring,0.349340667493,North Central Appalachians,30,21,2.55,0.464242290262,0,0.0,0.0,89.054,1,0.26666666666666666,0.23333333333333334,0.16666666666666666,0.23333333333333334,0.1
20150504-1430-SRBC,2050202,spring,70.3603072742,North Central Appalachians,23,17,2.34,0.88719564733,1,0.028425117477185437,0.028425117477185437,89.0701,0,0.30434782608695654,0.13043478260869565,0.21739130434782608,0.34782608695652173,0.0
20150504-1145-SRBC,2050202,spring,24.5349746943,North Central Appalachians,26,19,2.62,0.898187100541,1,0.0,0.0,91.1186,1,0.3076923076923077,0.15384615384615385,0.2692307692307692,0.23076923076923078,0.038461538461538464
20150504-1615-SRBC,2050202,spring,1.08196368997,North Central Appalachians,22,11,2.05,0.906495360457,0,0.0,0.0,58.9586,1,0.3181818181818182,0.22727272727272727,0.2727272727272727,0.13636363636363635,0.045454545454545456
20150505-1300-smeans,2050205,spring,7.5528170532,North Central Appalachians,35,24,2.91,0.634975817749,0,0.0,0.0,91.2651,1,0.2571428571428571,0.22857142857142856,0.14285714285714285,0.2857142857142857,0.08571428571428572
20150505-1000-smeans,2050205,spring,1.18799767615,North Central Appalachians,25,20,2.73,0.0,0,0.0,0.0,90.69,1,0.36,0.12,0.16,0.2,0.16
20150505-1035-drebuck,5010001,spring,18.8982991181,North Central Appalachians,33,21,2.71,1.24536181898,0,0.0,0.8995518535167069,88.1345,1,0.24242424242424243,0.12121212121212122,0.21212121212121213,0.36363636363636365,0.06060606060606061
20150505-1150-drebuck,5010001,spring,19.1781346235,North Central Appalachians,27,18,2.14,1.27591545978,0,0.0,0.8864261479929849,78.1093,1,0.2962962962962963,0.1111111111111111,0.2222222222222222,0.2962962962962963,0.07407407407407407
20150505-1245-drebuck,5010001,spring,23.9686620791,North Central Appalachians,24,12,2.16,1.43122961054,0,0.0,0.7927017343436731,57.673,1,0.36,0.12,0.24,0.2,0.08
20150505-1045-smeans,2050205,spring,2.14790257868,North Central Appalachians,24,17,2.59,0.0,0,0.0,0.0,80.4918,1,0.25,0.125,0.20833333333333334,0.25,0.16666666666666666
20150505-1330-smeans,2050205,spring,22.3465660517,North Central Appalachians,32,25,2.59,0.499207730203,0,0.0,0.0,90.3926,1,0.3939393939393939,0.15151515151515152,0.12121212121212122,0.24242424242424243,0.09090909090909091
20150505-1130-smeans,2050205,spring,1.31843569701,North Central Appalachians,21,15,1.97,0.0,0,0.0,0.0,75.2546,1,0.14285714285714285,0.14285714285714285,0.23809523809523808,0.23809523809523808,0.23809523809523808
20150505-1130-jaygerber,5010003,spring,0.736600262307,North Central Appalachians,34,22,2.77,2.55818829943,0,0.0,0.0,96.682,1,0.23529411764705882,0.14705882352941177,0.29411764705882354,0.14705882352941177,0.17647058823529413
20150505-1300-jaygerber,5010003,spring,0.579286912096,North Central Appalachians,27,18,2.55,0.0,0,0.0,13.810082418492879,85.7318,1,0.37037037037037035,0.14814814814814814,0.18518518518518517,0.14814814814814814,0.14814814814814814
20150505-1151-drebuck,5010001,spring,19.1751227332,North Central Appalachians,27,18,2.14,1.27591449601,0,0.0,0.886565381433832,78.1093,1,0.2962962962962963,0.1111111111111111,0.2222222222222222,0.2962962962962963,0.07407407407407407
20150505-0930-jaygerber,5010003,spring,0.837344133368,North Central Appalachians,26,19,2.57,0.839289831681,0,0.0,2.3885042246077703,90.9596,1,0.3076923076923077,0.07692307692307693,0.2692307692307692,0.23076923076923078,0.11538461538461539
20150505-1030-jaygerber,5010003,spring,1.65024561807,North Central Appalachians,26,20,2.48,2.89678732714,0,0.0,0.6059704016481636,88.9565,1,0.23076923076923078,0.15384615384615385,0.3076923076923077,0.19230769230769232,0.11538461538461539
20150505-1120-mlookenbil,2050205,spring,2.11330445354,North Central Appalachians,32,17,2.31,0.00730873942517,0,1.89277034518126,0.0,62.4886,1,0.15625,0.21875,0.34375,0.1875,0.0625
20150505-1000-SRBC,2050205,spring,2.40985981182,North Central Appalachians,20,15,2.0,1.09118877085,0,0.0,0.0,81.1881,1,0.25,0.2,0.25,0.2,0.1
20150505-1500-SRBC,2050205,spring,163.256891079,North Central Appalachians,17,12,2.11,2.40948153727,1,0.385894889848872,0.0,74.6026,0,0.29411764705882354,0.17647058823529413,0.17647058823529413,0.35294117647058826,0.0
20150505-0730-SRBC,2050205,spring,1.54861362549,North Central Appalachians,26,18,2.56,0.231891285376,0,0.0,0.0,89.4671,1,0.23076923076923078,0.11538461538461539,0.3076923076923077,0.23076923076923078,0.11538461538461539
20150506-1000-jaygerber,5010003,spring,1.24028100363,North Central Appalachians,29,23,2.76,0.183686176837,0,0.0,8.06268899606818,90.6886,1,0.3448275862068966,0.13793103448275862,0.2413793103448276,0.13793103448275862,0.13793103448275862
20150507-0830-mbrickner,2040104,spring,2.57497318578,North Central Appalachians,28,21,2.85,1.14718452426,0,0.0,0.0,92.613,1,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.21428571428571427,0.21428571428571427
20150507-1030-jaygerber,5010003,spring,1.48412828066,North Central Appalachians,28,20,2.64,0.330427995317,0,0.0,15.497312664759527,82.1336,1,0.32142857142857145,0.14285714285714285,0.25,0.14285714285714285,0.14285714285714285
20150507-1130-jaygerber,5010003,spring,1.0283674872,North Central Appalachians,26,18,2.65,1.06263142085,0,0.0,13.613810407521411,91.0375,1,0.2692307692307692,0.15384615384615385,0.3076923076923077,0.15384615384615385,0.11538461538461539
20150507-0900-jbrancato,5010003,spring,19.2583744718,North Central Appalachians,31,23,2.72,1.86369277842,0,0.0,5.192546242489459,85.4498,1,0.3225806451612903,0.12903225806451613,0.25806451612903225,0.22580645161290322,0.06451612903225806
20150507-0915-jaygerber,5010003,spring,1.56788200098,North Central Appalachians,26,19,2.41,0.359570485666,0,0.0,0.0,85.3495,1,0.3076923076923077,0.11538461538461539,0.23076923076923078,0.23076923076923078,0.11538461538461539
20150507-1500-SRBC,2050205,spring,385.150962652,North Central Appalachians,27,20,2.62,2.45955843725,0,0.2129035312163829,0.015578307162174359,91.7403,0,0.25925925925925924,0.1111111111111111,0.14814814814814814,0.4444444444444444,0.037037037037037035
20150508-1032-smeans,2050205,spring,2.59138412683,North Central Appalachians,28,23,2.56,0.402324541797,0,0.0,0.0,89.2645,1,0.35714285714285715,0.14285714285714285,0.21428571428571427,0.21428571428571427,0.07142857142857142
20150512-1200-gkenderes,5020006,spring,2.03364381499,Ridge and Valley,30,23,2.85,3.06649451259,0,0.0,0.0,92.69,1,0.3,0.16666666666666666,0.16666666666666666,0.26666666666666666,0.1
20150512-1200-smeans,2050205,spring,20.070233379,North Central Appalachians,31,19,2.65,2.63041445574,0,0.0,0.0,81.0568,1,0.2903225806451613,0.16129032258064516,0.1935483870967742,0.2903225806451613,0.06451612903225806
20150512-1300-smeans,2050205,spring,35.0268175267,North Central Appalachians,27,18,2.56,2.20614660755,0,0.0,0.05709910694785371,86.8422,0,0.2962962962962963,0.1111111111111111,0.18518518518518517,0.3333333333333333,0.07407407407407407
20150512-1045-smeans,2050205,spring,3.12143821578,North Central Appalachians,32,20,2.93,4.4261909769,0,0.0,0.0,92.2886,1,0.21875,0.15625,0.28125,0.21875,0.125
20150512-0845-jbrancato,5010003,spring,0.860164994924,North Central Appalachians,24,18,2.55,2.15927455558,0,0.0,94.16797995500475,87.6258,1,0.2916666666666667,0.125,0.25,0.125,0.20833333333333334
20150512-0945-jbrancato,5010003,spring,3.02262504366,North Central Appalachians,29,21,2.67,0.886583714454,0,0.0,90.98052058319853,93.3475,1,0.27586206896551724,0.1724137931034483,0.27586206896551724,0.1724137931034483,0.10344827586206896
20150512-1100-jbrancato,5010003,spring,41.7336409153,North Central Appalachians,28,22,2.65,2.72661411873,0,0.0,21.757028145299383,87.01905,0,0.2857142857142857,0.21428571428571427,0.21428571428571427,0.17857142857142858,0.10714285714285714
20150512-1200-mlookenbil,2050205,spring,3.26407825399,North Central Appalachians,34,20,2.9,0.121848789202,0,0.0,0.0,83.4181,1,0.3235294117647059,0.11764705882352941,0.23529411764705882,0.23529411764705882,0.08823529411764706
20150512-1400-mlookenbil,2050205,spring,3.03969242235,North Central Appalachians,28,20,2.59,0.0,0,0.32898065365011353,0.0,84.9716,1,0.2857142857142857,0.17857142857142858,0.25,0.17857142857142858,0.10714285714285714
20150512-1400-gkenderes,5020006,spring,4.17695133017,Ridge and Valley,22,16,2.49,3.30122397663,0,0.0,0.0,69.6686,1,0.2727272727272727,0.22727272727272727,0.18181818181818182,0.22727272727272727,0.09090909090909091
20150513-1145-gkenderes,5020006,spring,70.9847339277,Central Appalachians,28,17,2.48,5.71577154539,0,0.0,0.014087536075271181,73.1545,0,0.17857142857142858,0.14285714285714285,0.32142857142857145,0.2857142857142857,0.07142857142857142
20150513-0915-jbrancato,5010003,spring,0.93476720224,Erie Drift Plain,20,15,2.6,4.2176140119,0,0.0,0.0,76.7335,1,0.3,0.15,0.25,0.15,0.15
20150513-1330-gkenderes,5020006,spring,17.5297424764,Ridge and Valley,27,17,2.61,4.76304810408,0,0.0,0.0,70.527,1,0.25925925925925924,0.07407407407407407,0.2962962962962963,0.2962962962962963,0.07407407407407407
20150514-0930-smeans,2050205,spring,37.7223049408,North Central Appalachians,30,22,2.86,0.395943118492,0,0.0,0.0,96.19265,0,0.3,0.23333333333333334,0.13333333333333333,0.23333333333333334,0.1
20150514-1230-mlookenbil,2050205,spring,16.1429986507,North Central Appalachians,36,27,2.89,2.17791183583,1,0.3097317981738905,0.0,92.6586,1,0.3055555555555556,0.1111111111111111,0.19444444444444445,0.2777777777777778,0.1111111111111111
20150514-1330-smeans,2050203,spring,2.69637553558,North Central Appalachians,32,23,2.91,0.144639046814,0,0.0,0.0,93.959,1,0.28125,0.15625,0.21875,0.21875,0.125
20150514-1300-smeans,2050203,spring,5.27266159664,North Central Appalachians,29,18,2.58,1.6792629698,0,0.0,0.0,73.5548,1,0.26666666666666666,0.2,0.13333333333333333,0.3,0.1
20150514-0930-jaygerber,5010003,spring,1.66557536771,North Central Appalachians,33,23,2.95,0.612046181666,0,0.0,1.801179375103692,90.496,1,0.21212121212121213,0.21212121212121213,0.18181818181818182,0.30303030303030304,0.09090909090909091
20150514-1100-smeans,2050203,spring,43.8421186214,North Central Appalachians,23,17,2.23,0.805182337424,0,0.09123646679901869,0.0,76.97149999999999,0,0.2608695652173913,0.17391304347826086,0.2608695652173913,0.2608695652173913,0.043478260869565216
20150514-0900-SRBC,2050203,spring,87.6155429743,North Central Appalachians,28,21,2.77,0.45548479051,0,0.0,0.07989450002099843,97.8626,0,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.0
20150514-1200-smeans,2050203,spring,1.31422677331,North Central Appalachians,19,12,1.77,0.0,0,0.0,0.0,57.0561,1,0.3157894736842105,0.0,0.3157894736842105,0.21052631578947367,0.15789473684210525
20150514-1200-SRBC,2050202,spring,2.65841799428,North Central Appalachians,27,20,2.27,0.877320396247,0,0.0,0.0,87.6373,1,0.2222222222222222,0.18518518518518517,0.2222222222222222,0.2222222222222222,0.14814814814814814
20150515-1200-gkenderes,5020006,spring,1.11741132264,Ridge and Valley,22,10,1.6,6.69362084456,0,0.0,0.0,48.3656,1,0.22727272727272727,0.13636363636363635,0.22727272727272727,0.2727272727272727,0.13636363636363635
20150518-1000-jaygerber,5010003,spring,1.92664447934,North Central Appalachians,30,23,2.81,1.19250425894,0,0.0,1.5571113571652273,91.8551,1,0.26666666666666666,0.13333333333333333,0.2,0.26666666666666666,0.13333333333333333
20150518-1200-jaygerber,5010003,spring,0.56194923555,North Central Appalachians,28,23,2.59,0.0,0,0.0,0.0,93.7645,1,0.25,0.14285714285714285,0.25,0.21428571428571427,0.14285714285714285
20150518-1400-jaygerber,5010003,spring,0.949710812091,North Central Appalachians,28,23,2.47,0.182964017077,0,0.0,6.3177126380078406,91.4625,1,0.25,0.14285714285714285,0.14285714285714285,0.32142857142857145,0.14285714285714285
20150520-1200-gkenderes,5020006,spring,26.3309108549,Central Appalachians,23,14,2.11,6.07243573481,0,0.0,0.0,59.6262,0,0.30434782608695654,0.13043478260869565,0.21739130434782608,0.30434782608695654,0.043478260869565216
20150520-1100-smeans,2050203,spring,2.47264614158,North Central Appalachians,26,14,2.74,6.48863902553,0,0.0,0.0,72.3768,1,0.25925925925925924,0.1111111111111111,0.18518518518518517,0.2962962962962963,0.14814814814814814
20150520-1130-smeans,2050203,spring,5.37541339461,North Central Appalachians,24,13,2.31,3.9322170262,0,0.0,0.0,63.4678,1,0.25,0.08333333333333333,0.25,0.2916666666666667,0.125
20150520-1245-smeans,2050203,spring,31.0468747171,North Central Appalachians,25,15,2.28,0.940634203614,0,0.1288374445559533,0.0,72.2877,0,0.24,0.16,0.24,0.32,0.04
20150520-1000-smeans,2050203,spring,15.5476869373,North Central Appalachians,30,21,2.74,2.15500541421,0,0.0,0.0,81.3748,1,0.23333333333333334,0.1,0.23333333333333334,0.3333333333333333,0.1
20150520-1300-jbrancato,5010003,spring,2.21671268915,North Central Appalachians,15,8,1.62,13.728290975,0,0.0,0.9022369068347335,39.0905,1,0.26666666666666666,0.06666666666666667,0.3333333333333333,0.26666666666666666,0.06666666666666667
20150520-1215-smeans,2050203,spring,8.983503587,North Central Appalachians,29,19,2.77,2.4122175466,0,0.0,0.0,84.6843,1,0.2413793103448276,0.1724137931034483,0.2413793103448276,0.2413793103448276,0.10344827586206896
20150521-1000-smeans,2050203,spring,5.52658712217,North Central Appalachians,29,18,2.75,0.514938095637,0,0.7237739877390028,0.0,83.0388,1,0.20689655172413793,0.1724137931034483,0.2413793103448276,0.27586206896551724,0.10344827586206896
20150521-1100-smeans,2050203,spring,9.79779517494,North Central Appalachians,33,24,2.85,0.476083503785,0,0.0,0.0,88.977,1,0.21212121212121213,0.15151515151515152,0.2727272727272727,0.21212121212121213,0.15151515151515152
20150521-1030-jaygerber,5010003,spring,0.975698019919,North Central Appalachians,29,17,2.36,0.0,0,1.0249072762113605,0.0,82.6266,1,0.2413793103448276,0.1724137931034483,0.27586206896551724,0.1724137931034483,0.13793103448275862
20150521-1200-jaygerber,5010003,spring,2.968835771,North Central Appalachians,17,9,1.97,1.22130454575,0,0.0,0.6736647474866335,55.9256,1,0.17647058823529413,0.23529411764705882,0.29411764705882354,0.11764705882352941,0.17647058823529413
20150521-1330-jbrancato,5010003,spring,12.0059741747,North Central Appalachians,32,24,2.99,4.00388520631,1,0.0,4.414468932615736,92.6858,1,0.28125,0.15625,0.1875,0.25,0.125
20150521-1145-jbrancato,5010003,spring,2.47326396525,North Central Appalachians,27,20,2.71,5.15214438494,0,0.0,6.469184132710518,87.739,1,0.2222222222222222,0.18518518518518517,0.18518518518518517,0.25925925925925924,0.14814814814814814
20150521-1330-mlookenbil,2050205,spring,6.61604192405,North Central Appalachians,28,19,2.61,0.0542786772345,0,0.0,0.0,79.8605,1,0.32142857142857145,0.14285714285714285,0.21428571428571427,0.17857142857142858,0.14285714285714285
20150522-0930-jbrancato,5010003,spring,3.9368496091,North Central Appalachians,22,13,2.15,10.0064735077,0,0.0,4.064163376476489,63.2681,1,0.4090909090909091,0.18181818181818182,0.18181818181818182,0.13636363636363635,0.09090909090909091
